GeoLevel,RegionName,RegionAbbreviation,NationName,NationAbbreviation,CityName,StateAbbreviation,StateName,Latitude,Longitude,Population,Timezone,YouthEngagement
1,North America,NA,United States,USA,Sitka,AK,Alaska,57.2401,-135.3153,6875,A,50
1,North America,NA,United States,USA,Soldotna,AK,Alaska,60.4862,-151.0672,7304,A,50
1,North America,NA,United States,USA,Valdez,AK,Alaska,61.0963,-146.2596,3862,A,50
1,North America,NA,United States,USA,Wasilla,AK,Alaska,61.577,-149.4661,10151,A,50
1,North America,NA,United States,USA,Wrangell,AK,Alaska,56.3319,-132.0221,2521,A,50
1,North America,NA,United States,USA,Apache Junction,AZ,Arizona,33.3985,-111.5351,40538,M,50
1,North America,NA,United States,USA,Avondale,AZ,Arizona,33.3858,-112.3236,217192,M,50
1,North America,NA,United States,USA,Benson,AZ,Arizona,31.9157,-110.3257,3824,M,50
1,North America,NA,United States,USA,Bisbee,AZ,Arizona,31.4126,-109.9179,5160,M,50
1,North America,NA,United States,USA,Buckeye,AZ,Arizona,33.4318,-112.643,68453,M,50
1,North America,NA,United States,USA,Bullhead City,AZ,Arizona,35.1205,-114.546,49531,M,50
1,North America,NA,United States,USA,Camp Verde,AZ,Arizona,34.5699,-111.8573,11201,M,50
1,North America,NA,United States,USA,Carefree,AZ,Arizona,33.8234,-111.9162,3783,M,50
1,North America,NA,United States,USA,Casa Grande,AZ,Arizona,32.907,-111.7624,58632,M,50
1,North America,NA,United States,USA,Cave Creek,AZ,Arizona,33.8513,-111.9801,5622,M,50
1,North America,NA,United States,USA,Chandler,AZ,Arizona,33.2827,-111.8516,253458,M,50
1,North America,NA,United States,USA,Chino Valley,AZ,Arizona,34.7593,-112.4107,11667,M,50
1,North America,NA,United States,USA,Clarkdale,AZ,Arizona,34.7501,-112.0549,4330,M,50
1,North America,NA,United States,USA,Clifton,AZ,Arizona,33.0249,-109.2883,5010,M,50
1,North America,NA,United States,USA,Colorado City,AZ,Arizona,36.9774,-112.983,8259,M,50
1,North America,NA,United States,USA,Coolidge,AZ,Arizona,32.9398,-111.526,11725,M,50
1,North America,NA,United States,USA,Cottonwood,AZ,Arizona,34.7194,-112.0015,12023,M,50
1,North America,NA,United States,USA,Dewey-Humboldt,AZ,Arizona,34.5174,-112.2498,4064,M,50
1,North America,NA,United States,USA,Douglas,AZ,Arizona,31.3602,-109.5394,16438,M,50
1,North America,NA,United States,USA,Eagar,AZ,Arizona,34.1058,-109.2956,6089,M,50
1,North America,NA,United States,USA,El Mirage,AZ,Arizona,33.5905,-112.3271,35216,M,50
1,North America,NA,United States,USA,Eloy,AZ,Arizona,32.747,-111.5991,19168,M,50
1,North America,NA,United States,USA,Flagstaff,AZ,Arizona,35.1872,-111.6195,78628,M,50
1,North America,NA,United States,USA,Florence,AZ,Arizona,33.059,-111.4209,16935,M,50
1,North America,NA,United States,USA,Fountain Hills,AZ,Arizona,33.6073,-111.7398,24583,M,50
1,North America,NA,United States,USA,Fredonia,AZ,Arizona,36.9633,-112.5199,1304,M,50
1,North America,NA,United States,USA,Gila Bend,AZ,Arizona,32.9662,-112.7155,2069,M,50
1,North America,NA,United States,USA,Gilbert,AZ,Arizona,33.3103,-111.7463,242354,M,50
1,North America,NA,United States,USA,Glendale,AZ,Arizona,33.5796,-112.2258,246709,M,50
1,North America,NA,United States,USA,Globe,AZ,Arizona,33.3869,-110.7514,13198,M,50
1,North America,NA,United States,USA,Goodyear,AZ,Arizona,33.2614,-112.3622,79858,M,50
1,North America,NA,United States,USA,Guadalupe,AZ,Arizona,33.3664,-111.9633,6525,M,50
1,North America,NA,United States,USA,Holbrook,AZ,Arizona,34.9044,-110.1672,3797,M,50
1,North America,NA,United States,USA,Huachuca City,AZ,Arizona,31.6308,-110.3422,1729,M,50
1,North America,NA,United States,USA,Kearny,AZ,Arizona,33.0564,-110.9074,2095,M,50
1,North America,NA,United States,USA,Kingman,AZ,Arizona,35.217,-114.0105,44212,M,50
1,North America,NA,United States,USA,Lake Havasu City,AZ,Arizona,34.5006,-114.3115,55341,P,50
1,North America,NA,United States,USA,Litchfield Park,AZ,Arizona,33.5024,-112.3586,6009,M,50
1,North America,NA,United States,USA,Mammoth,AZ,Arizona,32.6852,-110.7293,1611,M,50
1,North America,NA,United States,USA,Marana,AZ,Arizona,32.4355,-111.1558,44792,M,50
1,North America,NA,United States,USA,Maricopa,AZ,Arizona,33.0404,-112.0005,46741,M,50
1,North America,NA,United States,USA,Mesa,AZ,Arizona,33.4017,-111.7181,496401,M,50
1,North America,NA,United States,USA,Miami,AZ,Arizona,33.3951,-110.8722,1771,M,50
1,North America,NA,United States,USA,Nogales,AZ,Arizona,31.3624,-110.9336,30876,M,50
1,North America,NA,United States,USA,Oro Valley,AZ,Arizona,32.4223,-110.9767,44350,M,50
1,North America,NA,United States,USA,Page,AZ,Arizona,36.9425,-111.5071,6946,M,50
1,North America,NA,United States,USA,Paradise Valley,AZ,Arizona,33.5435,-111.9595,14293,M,50
1,North America,NA,United States,USA,Parker,AZ,Arizona,34.0286,-114.2224,4730,M,50
1,North America,NA,United States,USA,Payson,AZ,Arizona,34.2434,-111.3195,14412,M,50
1,North America,NA,United States,USA,Peoria,AZ,Arizona,33.7844,-112.2989,168181,M,50
1,North America,NA,United States,USA,Phoenix,AZ,Arizona,33.5722,-112.0891,4081849,M,50
1,North America,NA,United States,USA,Pima,AZ,Arizona,32.8886,-109.8436,2513,M,50
1,North America,NA,United States,USA,Pinetop-Lakeside,AZ,Arizona,34.1486,-109.9658,4361,M,50
1,North America,NA,United States,USA,Prescott,AZ,Arizona,34.5849,-112.4475,42731,M,50
1,North America,NA,United States,USA,Prescott Valley,AZ,Arizona,34.5982,-112.3178,97066,M,50
1,North America,NA,United States,USA,Quartzsite,AZ,Arizona,33.6675,-114.217,3357,M,50
1,North America,NA,United States,USA,Queen Creek,AZ,Arizona,33.2368,-111.6393,39184,M,50
1,North America,NA,United States,USA,Safford,AZ,Arizona,32.8318,-109.7005,19302,M,50
1,North America,NA,United States,USA,Sahuarita,AZ,Arizona,31.9328,-110.9654,47229,M,50
1,North America,NA,United States,USA,Saint Johns,AZ,Arizona,34.5018,-109.3784,2571,M,50
1,North America,NA,United States,USA,San Luis,AZ,Arizona,32.4911,-114.7089,30647,M,50
1,North America,NA,United States,USA,Scottsdale,AZ,Arizona,33.6872,-111.865,249950,M,50
1,North America,NA,United States,USA,Sedona,AZ,Arizona,34.8574,-111.7951,6967,M,50
1,North America,NA,United States,USA,Show Low,AZ,Arizona,34.2671,-110.0384,10837,M,50
1,North America,NA,United States,USA,Sierra Vista,AZ,Arizona,31.563,-110.3153,51571,M,50
1,North America,NA,United States,USA,Snowflake,AZ,Arizona,34.5223,-110.0913,6461,M,50
1,North America,NA,United States,USA,Somerton,AZ,Arizona,32.6009,-114.699,19168,M,50
1,North America,NA,United States,USA,South Tucson,AZ,Arizona,32.1955,-110.9692,5643,M,50
1,North America,NA,United States,USA,Springerville,AZ,Arizona,34.156,-109.2989,1956,M,50
1,North America,NA,United States,USA,Star Valley,AZ,Arizona,34.2611,-111.2197,2287,M,50
1,North America,NA,United States,USA,Superior,AZ,Arizona,33.2851,-111.111,3074,M,50
1,North America,NA,United States,USA,Surprise,AZ,Arizona,33.6802,-112.4525,134085,M,50
1,North America,NA,United States,USA,Taylor,AZ,Arizona,34.4393,-110.1018,4185,M,50
1,North America,NA,United States,USA,Tempe,AZ,Arizona,33.3881,-111.9318,185038,M,50
1,North America,NA,United States,USA,Thatcher,AZ,Arizona,32.832,-109.7595,5021,M,50
1,North America,NA,United States,USA,Tolleson,AZ,Arizona,33.4484,-112.2561,7205,M,50
1,North America,NA,United States,USA,Tombstone,AZ,Arizona,31.7234,-110.0783,1296,M,50
1,North America,NA,United States,USA,Tucson,AZ,Arizona,32.1546,-110.8782,868391,M,50
1,North America,NA,United States,USA,Wellton,AZ,Arizona,32.64,-114.214,2989,M,50
1,North America,NA,United States,USA,Wickenburg,AZ,Arizona,33.9838,-112.7664,4220,M,50
1,North America,NA,United States,USA,Willcox,AZ,Arizona,32.2514,-109.8359,3420,M,50
1,North America,NA,United States,USA,Williams,AZ,Arizona,35.2476,-112.1833,2757,M,50
1,North America,NA,United States,USA,Winslow,AZ,Arizona,35.0253,-110.7098,9508,M,50
1,North America,NA,United States,USA,Youngtown,AZ,Arizona,33.5846,-112.3047,6760,M,50
1,North America,NA,United States,USA,Yuma,AZ,Arizona,32.5991,-114.5488,138802,M,50
1,North America,NA,United States,USA,Alexander,AR,Arkansas,34.6185,-92.4513,3057,C,50
1,North America,NA,United States,USA,Alma,AR,Arkansas,35.4917,-94.2169,5738,C,50
1,North America,NA,United States,USA,Arkadelphia,AR,Arkansas,34.125,-93.0719,10428,C,50
1,North America,NA,United States,USA,Ash Flat,AR,Arkansas,36.2365,-91.6071,1089,C,50
1,North America,NA,United States,USA,Ashdown,AR,Arkansas,33.6746,-94.1264,3887,C,50
1,North America,NA,United States,USA,Atkins,AR,Arkansas,35.2414,-92.9465,3038,C,50
1,North America,NA,United States,USA,Augusta,AR,Arkansas,35.2856,-91.3617,1986,C,50
1,North America,NA,United States,USA,Austin,AR,Arkansas,35.0069,-91.9896,3282,C,50
1,North America,NA,United States,USA,Bald Knob,AR,Arkansas,35.3122,-91.5706,2502,C,50
1,North America,NA,United States,USA,Barling,AR,Arkansas,35.3285,-94.2793,4935,C,50
1,North America,NA,United States,USA,Batesville,AR,Arkansas,35.7687,-91.6226,12050,C,50
1,North America,NA,United States,USA,Bay,AR,Arkansas,35.7456,-90.5547,1805,C,50
1,North America,NA,United States,USA,Beebe,AR,Arkansas,35.0714,-91.8999,7477,C,50
1,North America,NA,United States,USA,Bella Vista,AR,Arkansas,36.4667,-94.2707,28511,C,50
1,North America,NA,United States,USA,Benton,AR,Arkansas,34.577,-92.5716,35789,C,50
1,North America,NA,United States,USA,Bentonville,AR,Arkansas,36.358,-94.2287,49298,C,50
1,North America,NA,United States,USA,Berryville,AR,Arkansas,36.3713,-93.5704,4883,C,50
1,North America,NA,United States,USA,Bethel Heights,AR,Arkansas,36.2262,-94.1282,2762,C,50
1,North America,NA,United States,USA,Blytheville,AR,Arkansas,35.9323,-89.9052,16388,C,50
1,North America,NA,United States,USA,Bono,AR,Arkansas,35.9115,-90.801,2379,C,50
1,North America,NA,United States,USA,Booneville,AR,Arkansas,35.1392,-93.9179,3220,C,50
1,North America,NA,United States,USA,Brinkley,AR,Arkansas,34.8898,-91.1899,2152,C,50
1,North America,NA,United States,USA,Brookland,AR,Arkansas,35.8987,-90.5764,3316,C,50
1,North America,NA,United States,USA,Bryant,AR,Arkansas,34.615,-92.491,20194,C,50
1,North America,NA,United States,USA,Bull Shoals,AR,Arkansas,36.3747,-92.5902,1944,C,50
1,North America,NA,United States,USA,Cabot,AR,Arkansas,34.9767,-92.0271,26141,C,50
1,North America,NA,United States,USA,Calico Rock,AR,Arkansas,36.1399,-92.1337,1760,C,50
1,North America,NA,United States,USA,Camden,AR,Arkansas,33.5671,-92.8466,10321,C,50
1,North America,NA,United States,USA,Caraway,AR,Arkansas,35.7598,-90.3224,1256,C,50
1,North America,NA,United States,USA,Carlisle,AR,Arkansas,34.7947,-91.7361,2182,C,50
1,North America,NA,United States,USA,Cave City,AR,Arkansas,35.9482,-91.547,1909,C,50
1,North America,NA,United States,USA,Cave Springs,AR,Arkansas,36.2702,-94.2224,4432,C,50
1,North America,NA,United States,USA,Cedarville,AR,Arkansas,35.5831,-94.3615,1399,C,50
1,North America,NA,United States,USA,Centerton,AR,Arkansas,36.3565,-94.2963,14001,C,50
1,North America,NA,United States,USA,Charleston,AR,Arkansas,35.2954,-94.0463,2463,C,50
1,North America,NA,United States,USA,Cherokee Village,AR,Arkansas,36.2959,-91.5696,3422,C,50
1,North America,NA,United States,USA,Clarendon,AR,Arkansas,34.6935,-91.3062,1445,C,50
1,North America,NA,United States,USA,Clarksville,AR,Arkansas,35.4569,-93.4803,7664,C,50
1,North America,NA,United States,USA,Clinton,AR,Arkansas,35.58,-92.4543,2486,C,50
1,North America,NA,United States,USA,Coal Hill,AR,Arkansas,35.4368,-93.6658,1026,C,50
1,North America,NA,United States,USA,Conway,AR,Arkansas,35.0753,-92.4695,72894,C,50
1,North America,NA,United States,USA,Corning,AR,Arkansas,36.4109,-90.5859,2954,C,50
1,North America,NA,United States,USA,Crossett,AR,Arkansas,33.128,-91.9631,7096,C,50
1,North America,NA,United States,USA,Danville,AR,Arkansas,35.053,-93.3902,2420,C,50
1,North America,NA,United States,USA,Dardanelle,AR,Arkansas,35.2263,-93.165,4560,C,50
1,North America,NA,United States,USA,De Queen,AR,Arkansas,34.0426,-94.342,6206,C,50
1,North America,NA,United States,USA,De Witt,AR,Arkansas,34.2873,-91.3383,2984,C,50
1,North America,NA,United States,USA,Decatur,AR,Arkansas,36.3402,-94.4578,1799,C,50
1,North America,NA,United States,USA,Dermott,AR,Arkansas,33.5271,-91.4322,3158,C,50
1,North America,NA,United States,USA,Des Arc,AR,Arkansas,34.9777,-91.5068,1630,C,50
1,North America,NA,United States,USA,Diaz,AR,Arkansas,35.6478,-91.2617,1227,C,50
1,North America,NA,United States,USA,Dierks,AR,Arkansas,34.12,-94.0183,1102,C,50
1,North America,NA,United States,USA,Dover,AR,Arkansas,35.391,-93.1143,1407,C,50
1,North America,NA,United States,USA,Dumas,AR,Arkansas,33.8848,-91.4861,4525,C,50
1,North America,NA,United States,USA,Earle,AR,Arkansas,35.2734,-90.4642,2244,C,50
1,North America,NA,United States,USA,El Dorado,AR,Arkansas,33.2184,-92.664,18086,C,50
1,North America,NA,United States,USA,Elkins,AR,Arkansas,36.0163,-94.025,3055,C,50
1,North America,NA,United States,USA,Elm Springs,AR,Arkansas,36.2069,-94.2366,2320,C,50
1,North America,NA,United States,USA,England,AR,Arkansas,34.5459,-91.969,2683,C,50
1,North America,NA,United States,USA,Eudora,AR,Arkansas,33.1189,-91.264,2005,C,50
1,North America,NA,United States,USA,Eureka Springs,AR,Arkansas,36.4105,-93.745,2074,C,50
1,North America,NA,United States,USA,Fairfield Bay,AR,Arkansas,35.605,-92.2659,2207,C,50
1,North America,NA,United States,USA,Farmington,AR,Arkansas,36.037,-94.2537,6893,C,50
1,North America,NA,United States,USA,Fayetteville,AR,Arkansas,36.0713,-94.166,341890,C,50
1,North America,NA,United States,USA,Flippin,AR,Arkansas,36.2773,-92.593,1327,C,50
1,North America,NA,United States,USA,Fordyce,AR,Arkansas,33.8181,-92.4174,3487,C,50
1,North America,NA,United States,USA,Forrest City,AR,Arkansas,35.0102,-90.7874,12728,C,50
1,North America,NA,United States,USA,Fort Smith,AR,Arkansas,35.3494,-94.3695,125562,C,50
1,North America,NA,United States,USA,Gassville,AR,Arkansas,36.285,-92.4868,2136,C,50
1,North America,NA,United States,USA,Gentry,AR,Arkansas,36.2571,-94.4906,3795,C,50
1,North America,NA,United States,USA,Glenwood,AR,Arkansas,34.3278,-93.5311,2122,C,50
1,North America,NA,United States,USA,Goshen,AR,Arkansas,36.1042,-94.0038,1760,C,50
1,North America,NA,United States,USA,Gosnell,AR,Arkansas,35.9644,-89.9721,3271,C,50
1,North America,NA,United States,USA,Gravette,AR,Arkansas,36.4284,-94.3756,3304,C,50
1,North America,NA,United States,USA,Green Forest,AR,Arkansas,36.3344,-93.4285,2576,C,50
1,North America,NA,United States,USA,Greenbrier,AR,Arkansas,35.2289,-92.3836,4736,C,50
1,North America,NA,United States,USA,Greenland,AR,Arkansas,35.9987,-94.1875,1406,C,50
1,North America,NA,United States,USA,Greenwood,AR,Arkansas,35.2134,-94.2409,9054,C,50
1,North America,NA,United States,USA,Gurdon,AR,Arkansas,33.9155,-93.1544,2098,C,50
1,North America,NA,United States,USA,Hamburg,AR,Arkansas,33.2248,-91.7972,2572,C,50
1,North America,NA,United States,USA,Hampton,AR,Arkansas,33.5363,-92.4661,1280,C,50
1,North America,NA,United States,USA,Harrisburg,AR,Arkansas,35.5633,-90.7214,2347,C,50
1,North America,NA,United States,USA,Harrison,AR,Arkansas,36.2437,-93.1197,14096,C,50
1,North America,NA,United States,USA,Haskell,AR,Arkansas,34.5095,-92.6406,4575,C,50
1,North America,NA,United States,USA,Hazen,AR,Arkansas,34.7965,-91.5725,1383,C,50
1,North America,NA,United States,USA,Heber Springs,AR,Arkansas,35.5003,-92.0332,6181,C,50
1,North America,NA,United States,USA,Helena-West Helena,AR,Arkansas,34.5313,-90.62,9864,C,50
1,North America,NA,United States,USA,Highland,AR,Arkansas,36.2657,-91.5186,1097,C,50
1,North America,NA,United States,USA,Hope,AR,Arkansas,33.6682,-93.5895,9688,C,50
1,North America,NA,United States,USA,Horatio,AR,Arkansas,33.941,-94.3554,1041,C,50
1,North America,NA,United States,USA,Horseshoe Bend,AR,Arkansas,36.2217,-91.7396,2126,C,50
1,North America,NA,United States,USA,Hot Springs,AR,Arkansas,34.4902,-93.0498,57819,C,50
1,North America,NA,United States,USA,Hoxie,AR,Arkansas,36.036,-90.9736,2632,C,50
1,North America,NA,United States,USA,Hughes,AR,Arkansas,34.9483,-90.4707,1275,C,50
1,North America,NA,United States,USA,Huntsville,AR,Arkansas,36.0925,-93.736,2456,C,50
1,North America,NA,United States,USA,Jacksonville,AR,Arkansas,34.8807,-92.1302,28513,C,50
1,North America,NA,United States,USA,Johnson,AR,Arkansas,36.1328,-94.1758,3674,C,50
1,North America,NA,United States,USA,Jonesboro,AR,Arkansas,35.8212,-90.6795,73788,C,50
1,North America,NA,United States,USA,Judsonia,AR,Arkansas,35.277,-91.6411,1992,C,50
1,North America,NA,United States,USA,Kensett,AR,Arkansas,35.2354,-91.6706,1633,C,50
1,North America,NA,United States,USA,Kibler,AR,Arkansas,35.4266,-94.2369,1001,C,50
1,North America,NA,United States,USA,Lake City,AR,Arkansas,35.8202,-90.4547,2451,C,50
1,North America,NA,United States,USA,Lake Village,AR,Arkansas,33.3299,-91.2847,2338,C,50
1,North America,NA,United States,USA,Lamar,AR,Arkansas,35.4436,-93.3951,1715,C,50
1,North America,NA,United States,USA,Lavaca,AR,Arkansas,35.3344,-94.1797,2444,C,50
1,North America,NA,United States,USA,Leachville,AR,Arkansas,35.9226,-90.2541,1792,C,50
1,North America,NA,United States,USA,Lepanto,AR,Arkansas,35.6079,-90.3334,1833,C,50
1,North America,NA,United States,USA,Lewisville,AR,Arkansas,33.3643,-93.5751,1150,C,50
1,North America,NA,United States,USA,Lincoln,AR,Arkansas,35.949,-94.4174,2463,C,50
1,North America,NA,United States,USA,Little Flock,AR,Arkansas,36.3855,-94.1361,2754,C,50
1,North America,NA,United States,USA,Little Rock,AR,Arkansas,34.7255,-92.3581,442699,C,50
1,North America,NA,United States,USA,London,AR,Arkansas,35.328,-93.2417,1051,C,50
1,North America,NA,United States,USA,Lonoke,AR,Arkansas,34.7908,-91.9069,4061,C,50
1,North America,NA,United States,USA,Lowell,AR,Arkansas,36.2563,-94.1518,9215,C,50
1,North America,NA,United States,USA,Luxora,AR,Arkansas,35.7576,-89.9298,1060,C,50
1,North America,NA,United States,USA,Magnolia,AR,Arkansas,33.2774,-93.2261,10339,C,50
1,North America,NA,United States,USA,Malvern,AR,Arkansas,34.3689,-92.8187,11751,C,50
1,North America,NA,United States,USA,Manila,AR,Arkansas,35.8845,-90.1646,3064,C,50
1,North America,NA,United States,USA,Mansfield,AR,Arkansas,35.0635,-94.2372,1101,C,50
1,North America,NA,United States,USA,Marianna,AR,Arkansas,34.7737,-90.7674,3301,C,50
1,North America,NA,United States,USA,Marion,AR,Arkansas,35.2041,-90.2062,12440,C,50
1,North America,NA,United States,USA,Marked Tree,AR,Arkansas,35.5251,-90.4251,2501,C,50
1,North America,NA,United States,USA,Marmaduke,AR,Arkansas,36.1901,-90.386,1242,C,50
1,North America,NA,United States,USA,Marshall,AR,Arkansas,35.9084,-92.646,1302,C,50
1,North America,NA,United States,USA,Maumelle,AR,Arkansas,34.8522,-92.4,18214,C,50
1,North America,NA,United States,USA,Mayflower,AR,Arkansas,34.9686,-92.4225,2471,C,50
1,North America,NA,United States,USA,McCrory,AR,Arkansas,35.2572,-91.1972,1555,C,50
1,North America,NA,United States,USA,McGehee,AR,Arkansas,33.6279,-91.3952,3533,C,50
1,North America,NA,United States,USA,Melbourne,AR,Arkansas,36.0638,-91.8866,1813,C,50
1,North America,NA,United States,USA,Mena,AR,Arkansas,34.581,-94.2374,5339,C,50
1,North America,NA,United States,USA,Mineral Springs,AR,Arkansas,33.8767,-93.9218,1166,C,50
